cust_num,date,inc_amt_usd
GyCQRs+aduDy6wsUsCV1jQrSfOVrEzvjwoTeAjvxSlw=,2024-02-01,500.32
Edwi/bUjZswqhQlAVW00Slum3fdaE35vNZ/GeCiWlCY=,2024-02-01,20.68
dCJlNCrwZw89iZGkV8+85AoF/784qn97v/uYmnmj2DY=,2024-02-01,682.47
eshyXNQoYi3MoIJuai8lH4Hs++7iLxcOWikcOj4yQJQ=,2024-02-01,141.97
x2bgX9wBgAhtYMF7IiDnfOEHbrLWgk4N3U5Ci/k+oAM=,2024-02-01,598.31
xg+CWYs4w/sFKbtmB81uVwQYOu+7W7W6wH3Yyi9asGg=,2024-02-01,72.61
EKLqSeJaRnhvBwmP5uvEPHjhCbrWuB42jFm3/R/FLuA=,2024-02-01,159.6
dBEPmW5C1++EyoKhpNGpBkuH+IHLlIq/wuJCKhRQ6Q4=,2024-02-01,69.0
csI7ttdv39YAYWk2aNdjgQxft8N93Khmsz625qjIsRQ=,2024-02-01,4.46
c/c5iQrBH0I4q3DyjTovwjk0JuhbDS7Q8vEDNcUNHgY=,2024-02-01,43.0
mcCXOx9oTQstottF52qvl7empM6OFXF/0aDaT52/rDE=,2024-02-01,191.41
QWcLHA9kBY36MFCx7+OaDikTuIaSFOvw6sgLjhy+vp0=,2024-02-01,58.05
Do8bPXWQcGwUEMny7dzbbyGGL/rTpqdUnibyH5uuQ3Y=,2024-02-01,102.36
Ze4kkYZmmBLxEDSQ70OJrWaaR64TTgKeoJNJwtX6K9k=,2024-02-01,7.75
8RX2HDQzVNvvqy0vs/bYfbG+G/drkjv9D7DmyWX21iU=,2024-02-01,14.73
1CSGbPlmmLqsI5CFYvLC6eZs0LFnOmaDuENz3rDaTOY=,2024-02-01,10.17
Da8/a8e7x7UVwDlf9ZLcLsnEzXToxTR+I+RyZAz57dM=,2024-02-01,56.67
Uq7Vt0n9Jt5zlo9FGiHji6fQ+bNZmI0gcZCCnU2yx7U=,2024-02-01,235.59
2GZKxcWWA4TfrufMbycqx767r5MwpjR8Kg1rx1Hbowc=,2024-02-01,11.35
bnc3tetJgvhrfKo9TMu3ICN40IGJ1GxKkvmzqMZpokg=,2024-02-01,3.61
Dkx3Br/uuYIYXQXjBBY1qZYH4fRZYKdAKdJYVewpa0A=,2024-02-01,35.13
XCEl502VWC+pL21I1MrG9KFtlEWt+F87iPNxV/eW9Es=,2024-02-01,149.6
uLd6UX4D0g3elZ1vAMHzbD7hkV76IJ0k9Osns/TmPlI=,2024-02-01,5.55
/6OOo0xuSJIs172tJDibyUIDgtVPsbELIEIVdHMcwwA=,2024-02-01,103.1
2HkyWr3w2W2gyG7rD64MQrjDv25mwGZStQOSbTYCp3c=,2024-02-01,27.34
TxPxv6iIWFGu/CkCfYwhhAAaatyGmPk2oQtLmY12eWo=,2024-02-01,79.16
fQrKOAEpAgIM+6sQRz4vKlyjh0aG7HsjavovYyK7hPc=,2024-02-01,66.53
NwHkkxpxaOU0R0w56JRcvVpubOy55X6BArg5mQRs1SE=,2024-02-01,30.58
ufBi05qH7QC8r5kIFvaYoF6S8DEzG3L2oLs2pwH87M4=,2024-02-01,72.33
dc/kPJ7FI3UjRPfeHC5yeMP0f9PcS0aLP1DQUZVUNfE=,2024-02-01,69.36
8Hdu36x98v8vVZzjVCQvajuitbb2HFrXvZExw0jnNVk=,2024-02-01,101.52
gYNaZthnoHYenisL/avYdci4DZ8or5FZqvjuPBbcJuU=,2024-02-01,588.93
X1ga4t8dDFEWrM8KCHyMeHutn2s/B3f5ewGZ4tvTD34=,2024-02-01,93.41
dJHb+yaITrEYhJ5NaMRZ3F+UwyfLrsdNd+NaTXC0GFI=,2024-02-01,54.65
rkxEC9Ib9vzLJ3UJKfhhkxZH6sqzgmirevlJifYRdQI=,2024-02-01,28.57
+FP8ccRY6JJeT7WI7NY3PqakNxmmTbHcEZrmX6NGilQ=,2024-02-01,21.83
QuRsp8wvfHUtvGzmLAIkjx3W4oCnYIvcKEc2WwbDRsY=,2024-02-01,132.29
VNaQvuxSO6jn+XIL81EtR0NABOINwDriePv6hSWAe1Y=,2024-02-01,444.04
9616gWZryyvxPapU453ICRFWIDz0PX2cJ3pvzMeFZnM=,2024-02-01,304.17
eJ4VT3izQ9mACD10x3UbytqV7S79lEEg1Y1CgqFOD1o=,2024-02-01,7.96
KqOKw0G1dkUp5BKOnv7/bhg+pyThWwbnab2pzllj0vk=,2024-02-01,14.35
LCofqQ0RHRT85ppX6gVgji1WdenFz5eUkPvGdMV5n6Q=,2024-02-01,65.2
/Xn/+49NzLNEmzG3lw+07BshPqNaCxNdUUI6zQuoNSU=,2024-02-01,18.6
kewQubrquEbG3J1QlfH9EwOkACX0mVFsYy8xxYsGQ3Y=,2024-02-01,58.58
hyg6CwgjkN5XZ5oITeimqw9nhGjzPmTR+55e8Y4TmMo=,2024-02-01,182.33
Sdrcv/oLZ/gEogA85XTSN5blF3Vwj7QZYWGUdu8GmKg=,2024-02-01,6.08
9+PhFCCuBiBYYoqEeA8/13u9Rm5zxY1wu7rxBdWs1c0=,2024-02-01,8.7
B95zw/GKquc+dsZLdexH9Rg2yujq+k3oWFBa4O0AgCY=,2024-02-01,72.36
w2nek5IHioTm6Y0fMRQk+u+vFAPhQDe7PKqi31AxZ+g=,2024-02-01,505.12
iwLHpF4nHXwYlYN68p58ujjygZvdTG6dyDLm/70KKFc=,2024-02-01,41.72
wcY/DlMyFiZRR9dCkUzx+Fp66dgJe5MAZWjVk/ygJQ0=,2024-02-01,127.47
3zYx0SBvFF0vclVwUq4KaoVSm8+XseWuf78wEEjqNp8=,2024-02-01,50.83
J2DO1r/MrF8BxsGR9ydvuLD+fmheEYkCUMVqAj+spo4=,2024-02-01,28.33
nNNIRHvYlawdUx2VMuJMiK9Cw1UtNs+n3wJQK4Y1CNs=,2024-02-01,24.08
SREK54sxlCZrAFF4mwtt4Eb/emYl4pc6kNb0ImNJEqk=,2024-02-01,40.61
i2Xt93xOLY/1p5up9HOCxeVEGgubcMQ+XfwPdHlKjEA=,2024-02-01,100.22
CQpjyGzXpTzrYgtIcEpZo48pelHukOXqiw2oNyKyLrI=,2024-02-01,106.59
c83oLt1Ck8uGaj69g0LWtgQPqX6qa3EjtMaS0zexl8k=,2024-02-01,138.32
tj7GGgZJnWICzV/LKPmHAn2doWyaqf7FeEUs3TgAO28=,2024-02-01,45.41
DN228n4Jkkpa2jW9Io4+ScXTLUF/tap75eCEXzmGnZI=,2024-02-01,17.42
Rexfx3B4EyLuRXXoqH5zJWTNwFLTyq4LkXkUi4S9Muk=,2024-02-01,26.22
Z+RHNqLjDJCxQFg6XoUE6Pz5MLAKfqs89SgburUnyNs=,2024-02-01,9.05
nn6eBNn6GyTLV1XBQCt7zwVax9VnPz6nDHi4oNLiXgU=,2024-02-01,28.82
xk7/Nnlc5husUUnMMvznRMJXd5lY2lu4HT1l/yRoJYA=,2024-02-01,23.7
fDfIuORWABxVFHI9FUo8OYZSPXD5wRUFB82RysnSjTE=,2024-02-01,19.12
gsEPVXSNJFEgB2HQYRAmC2PwAk9s9r81RTorEsebnVI=,2024-02-01,128.17
5WHLQ11on3ZHPYrmebvMTuOvzyQEof3/1Nf3IpVpD9Y=,2024-02-01,73.35
hbyG3VkL61eSYtDpTtqaQwvP5Uq0QU887zCyqqfjpx0=,2024-02-01,73.84
+7igWtV1z/PAw5MIPccB5rqlnCQQ/GF1ZlP6dU5ISkI=,2024-02-01,5.25
ptxpXtA0SvOelLWErUhNUeCPfgH5Ljbpclu3do7YKgg=,2024-02-01,32.77
sfrjeHCayiliGIN3IMEOF4PAFbpQweqdbXD4Zgbdutk=,2024-02-01,51.64
OpLx97rqXFWnfoYK8WXvbhnwL7FPcE6P7utXx6rQbnQ=,2024-02-01,13.65
KyQtY2z3F3x/3fl3IzHYMCCuepLyBqBagrQEqdsPHdI=,2024-02-01,92.91
w6H3N23/ZhZ0YzZjdpN4ynr5bil1RdEVB2zAtR6h604=,2024-02-01,344.79
+fJ4Ne37Pgyb9AydsFuVK9m/Zlltn/dulrbCIsQlT78=,2024-02-01,11.6
KC/J0iHfugWYHBWBm5PXf8P6/XoPw0uLt36HOj1Fx00=,2024-02-01,14.83
equ1pd/2CQHnITy5ysL8ZY6ZYkBZXu2Tt+SoPzRXOGg=,2024-02-01,84.73
6ZgEdWvMq4GroE1Essrxqt249DiWBuX5Y/Bz6Tz+Kf8=,2024-02-01,17.42
p8ppxA3EoWGn8dBrqO66Eg17fdgEnXGTWJZ11Zi2g+M=,2024-02-01,7.16
eqKdurbfK0M6AZodx3GeK5yVBpFDS8aSmuu6pysFzXU=,2024-02-01,45.98
7NqTXCmsbBwhNqaLlYESktrzBclQmWVRJzG2Hu79gok=,2024-02-01,119.86
fyILHSoBwIQZ+0ytsRMyrkDRkybnMdGxkFnlvXuRb1o=,2024-02-01,130.7
XexwFJY0LAzk0PhScHJmfNFcELHMTrEvacD9Gtxo8ZQ=,2024-02-01,245.15
OBDAvTM86VlGVyrcQf9V7iTElJ4tsombkqY0Z9xgBic=,2024-02-01,64.12
ifBDeNiEA5ZRyXctu7lZUcbSSBSkJqjwQXI2m4PGMe8=,2024-02-01,39.56
WtdKvKV9CPXn3aMLde6cmBkygBJcD4vSTrSaWzf/7LM=,2024-02-01,20.53
MMicc4+EravYgoOTbjreorHh62b1GnPuh51MNwzmNlo=,2024-02-01,21.32
rDL+OZFu9kGcV5XNxo/0KrS/yHq6Luk84aEWxWg5C5Q=,2024-02-01,32.02
J1INdho6+8M3wXP+k09Djln+uHbo9wIpPwaNJ8hvEGY=,2024-02-01,93.51
v2REo5Bp5FkK1kZalanaxKUlWUtBqRgN3c0/LxRs4jY=,2024-02-01,212.1
srIgAAhGKoWEdW14BQusnszG1m1UvVAyLnVRzzxyGco=,2024-02-01,109.46
lmP6f4Kw3kyuktn6fozgisRBjp61aFD/hzsl0O/6P7U=,2024-02-01,156.72
0Xb7xGWEllBQAC31aGhDnadpg+UqZ1ubQHDUU8bTfj8=,2024-02-01,32.23
LEA9OEzMkzs8XehyzENNqHY0sayKYwDe4rliZIuutDA=,2024-02-01,38.62
kEwUlHyXbXRSBRZrUDoUh9Z93ho42AGxU3UAV4sD26Q=,2024-02-01,2.9
hm0sBGSXHgMo++XkUCreAcFPne+r/MEIfEQZoXec+l0=,2024-02-01,153.71
T/Iyuv3Ue9DHV7O9YWPEKah5n4ywr4m+jAsBNMGRDX0=,2024-02-01,20.29
6xaSbwzMko1of9dnvJpMz1OcMxhnDix2tqzuWU9zlEE=,2024-02-01,237.29
DiVKdxqv4kFSIidIpozqgBhnBiTZd8PSTWvlPtq1zVY=,2024-02-01,65.6
qqqgO9t+DNNRZWN4BwyRbaC23X0i0hGsUL0H3RJutao=,2024-02-01,56.25
VQ2NfHHXb6Tn9SESfJNzCMP6M7/CXn2BYIA1G7HSCAM=,2022-09-08,74.81
I40fcnrjneVmxuJPgBDZfg0ywREduXJ5O1FYkFQ62Qw=,2022-09-08,61.19
j2kbN4qGpe17vutlxpT/XNJvqx7LOl3v8MT27pr5LiA=,2022-09-08,115.38
ccePFMXXgJPYUSnVHqk6GaBRdzWObNQJKb3Ejuv3RX4=,2022-09-08,94.0
QjAKSqX7mN2LqNL9WBv2IheG0yqIiLuoTIhl9/irsnc=,2023-05-22,24.34
wcY/DlMyFiZRR9dCkUzx+Fp66dgJe5MAZWjVk/ygJQ0=,2023-05-22,43.34
4Gj0LthiwFVlStM6EURbwJyN9RKow4I/2Ecwr3ILNl8=,2023-05-22,33.09
NCwG9NJEnf8AKFH9u1MNw82cbjbXOCDJFO+fBUzseP4=,2023-05-22,141.39
ccePFMXXgJPYUSnVHqk6GaBRdzWObNQJKb3Ejuv3RX4=,2023-05-22,84.11
jo4mC6yS+Oc25p0GPKQ2+WsDNQaNbG08ZxtEKEZltGY=,2023-05-22,62.34
eqKdurbfK0M6AZodx3GeK5yVBpFDS8aSmuu6pysFzXU=,2023-05-22,74.46
E5VmexsmfRJaHjN6HPUXOwD6LZ7ghSstJlCywoRaUFM=,2023-05-22,654.17
WchKgEOy4WGk3Gc//Pj4UTMMNum+Gvw+1/xCzx+V0Ng=,2023-05-22,190.54
IvU+PK0WUTn8cLRmYr/RXWHELkNHm5Mehn6lVJE/Q+Q=,2023-05-22,34.55
Ms3fCccyQ2Kss7cDYIRmM/2vsEm3sq+isLliDbNcOp0=,2023-05-22,108.52
VNaQvuxSO6jn+XIL81EtR0NABOINwDriePv6hSWAe1Y=,2023-05-22,100.14
RYF2t87HUYTUMu8L0tzc4aU0pceTWdO/i43nDUVaZY4=,2023-05-22,11.61
vxeSKCfbCY2sjoBf8X5cNSskvei0mQ418QBrJYbA25A=,2023-05-22,137.49
o6dVwZCSIjUKiNd+pQ5a4G+1/Qys/RQ4/t2lpIYc3EY=,2023-05-22,98.97
sOpEkLG1d2VUYicFWUlHZfm6eZtY56N3NCWqH8NO2fk=,2023-05-22,41.39
pI1qZA1LwoB0zM50n5MYv54N+yi0Jjbn+NF4u/71M+U=,2023-05-22,125.53
RS0J7lUPNosazbtMK97IJXbrhf4pykdvGcyletz20Y0=,2023-05-22,80.7
lCtCoj3Fa6M4u7pww9I9vToZbzkb4kquDgZD/LzLXEM=,2023-05-22,42.58
rqfraiaOIeoRWoMA0QktUSFi1sbi7YsnQaCbaQqBtY4=,2023-05-22,93.56
nAss9ZUxZIXn5goya+mGW/WnjPd2wXRom4yWh3aOHk8=,2024-02-02,380.63
w9HZmRbxcPEfFrSJD+UABZ+bYuVp08j9/G67DZqgHXk=,2024-02-02,184.64
hWCY5xZtuslybD8JtZSRIjpGyEnOTVMj0NMLGK5fUAI=,2024-02-02,116.49
kUKLvCxs7/SWyq0kqUvjcd1/IRbuXigjZUUGG166/HM=,2024-02-02,262.31
ky7dW5uBF7rk60NjstKxAF0VSpFSMF6N/l165t5Zwak=,2024-02-02,9.83
gZC3fHCv8tL8rO6gvkA50Lb61xsLZbupsmxACDdEfsI=,2024-02-02,9.1
Dm3ce5YjJcW0mJPH6wDtk+CUjeog+M9Kh3Y9t1CGt7Q=,2024-02-02,71.24
cbpxb7UMSU2isTygNUFox8EHNEKbFtGGX4BU3GxgPz0=,2024-02-02,564.39
fsC4vYuYiyFSeRNgnFAirOheoTyXlzg+nImIGKUk2gg=,2024-02-02,75.0
kkfQIJPRIUVKerRhQgIlBbwnlqcaagvi9mE5K5mokPw=,2024-02-02,27.72
rz8hdLQUflfLva+oDPSdpv9TPq+WIsJX4dA00I97n1o=,2024-02-02,96.08
KK735NO5KkQvGqIzgH65Gy70A0x4vRL8YWplQiMDVYo=,2024-02-02,28.43
r0PZQwFXEoCqawy9vGt2sVrd9pr34csWp4dt/YcaKMQ=,2024-02-02,154.86
F8hrUpm1p/+O39LT/2R2MF7vLhwXX0YxP9aOK314anQ=,2024-02-02,95.07
1JXGYKCzMalT5By/lPyyI+PgI7VVFFceDUyPtHUcuwo=,2024-02-02,12.55
J9PCkV3HrJaJPit+2wOfl2Phhdh6YszhsFTRLTEoyqM=,2024-02-02,9.39
PAiZYSPE1jOu/vMFvwk+2Ugej/NUn0aGcU4Q10dB15Q=,2024-02-02,9.61
Ngk8ZZ9oI1EO8CclimDAtwPJBdLQzTCJrK52khDDzWE=,2024-02-02,220.47
bwd8rfjsTUDMXbdV18rM+bvgSZ1DfktmR2fZ5KkvLIU=,2024-02-02,144.09
ufL+/+/c+vJvtsl4/7UfisX/UCQNaRUH+j83lMWear8=,2024-02-02,676.81
GslsZy9KdM4JNLVtksZNokEjMt9yG3MTRqbKt+51VPY=,2024-02-02,440.82
Kvb9d3lwu0hINB1X7w44uVJmvfgnRzZ2PFWpgKjGE7I=,2024-02-02,49.56
QU4z5U2BjoW2yXcT1ciz9TD9slg8zZFnNnhRqRu/L2Q=,2024-02-02,51.83
mcCXOx9oTQstottF52qvl7empM6OFXF/0aDaT52/rDE=,2024-02-02,64.45
QzaWZxkcajEdMXlaVGg3+b6Z4TpopQZKT6S9QuP2UAY=,2024-02-02,41.29
O2zbyptVxmd8kaxQgGoN8QvxOaWu/9CKukLHod+KY08=,2024-02-02,157.31
f+Wm+Nd54mfQtMNoEMNc7YEn3MDF6C4WmretOfeu0Mc=,2024-02-02,170.61
rZUTCu8r+lN3V72FSNUAOkL2D26+Mm3KP3kjNKz22z8=,2024-02-02,21.57
gFjILTFV9hk+egK8HgybEYoMLDtChYCaBsEOSlfhYlg=,2024-02-02,62.39
Pk57rXD9rIHIva/mOd98XW4unWvxr9/fMsVL51py3hs=,2024-02-02,23.97
mxe88+BfJHw7KoDQt4J/UM+vRy41rq8JCkApjMU8XCc=,2024-02-02,352.78
9l8wPaLuYwpEJRNtqayjsgXkWzOCfTcOzzhv1WH0Ohg=,2024-02-02,30.45
+o3ZvUViGvni6JsIg6f0BMB6PIIdSszAR3psPlU/Mmc=,2024-02-02,51.05
iRwBY9cody4CofuzbkiPIoVz82o2O9e3zen3YzfCXGc=,2024-02-02,57.12
WpjI2ZQL2FGHSYNLskv3sIvzqEzkf9cSUdyfRzVceXI=,2024-02-02,116.25
Sdrcv/oLZ/gEogA85XTSN5blF3Vwj7QZYWGUdu8GmKg=,2024-02-02,14.61
tp+haTFtEcIYLbK6loxiAgLH3DgP4iRLx3fuzyCq50M=,2024-02-02,58.06
40z5mot/cpmfQf75NU0zCmkLX8qLr1IXgf9ayTfF9Xs=,2024-02-02,10.43
TXDc0dyMD9RaoAdeqvnbsruKR+itp6PU3QtKy2xBlJU=,2024-02-02,147.08
HB3MVnhab0p8q2bd7cRrHaF2355SsgRwlsI5PXuwqGQ=,2024-02-02,34.32
o7zgnVvi3Z1oD0lrbhJw0TfOj8g+dDGCa3mMbYp1ibM=,2024-02-02,7.66
UpEZ2CYA/8NDd4Zd4zN8P+0tv0a/nkqS9WKsL36JuWM=,2024-02-02,109.38
Qri7xNVmOgmHu+l3K3mu8PgP7jbYXCESz3vMfcM0MIo=,2024-02-02,31.14
GRbrkqohCdYCnU6dbI56pB4PhJvsvzd1XTaeOPaLnf0=,2024-02-02,45.02
M4W4W3TFtSx0DM6/EIJ3G/XiqWqc/YTTNvOc3vIuBl0=,2024-02-02,147.63
TR/AODZwgTPGIKs+vjj31nfqb0bMuOt89hfMOA7s/Xo=,2024-02-02,8.83
j99ZyELektbl7lkfXKGwZH++e5ai40auvP7n3HNAcO4=,2024-02-02,38.62
LT76/35MFwfw4wrHprYBQt93fKBNTQZ2rWO2nrRzcGA=,2024-02-02,39.82
ilKaYJuUczsbdp3mvyRS0xJt/vePAq68E+c+YZtoW0I=,2024-02-02,63.01
wMpfVpuj2BxLlcM/bC4nokVKhuJvEHDhsrJivLaxDMw=,2024-02-02,91.21
fqqGmDLMzRgHUjbqODsHb0KHFYqU8okJjcwW21cSu4A=,2024-02-02,355.3
Cpz4dsRFhmNtebkpw3PnhLNnP7FtSrJg6brMDrjlOLI=,2024-02-02,29.33
vaI+DnQlsItoZ3tjrSTHEpjkxJFNRtqLsdzwqXOBbsI=,2024-02-02,101.49
UHzwCinW3staZCrtb0Xrkfin6dJU+RAebYUmb0tnyEY=,2024-02-02,91.57
hbyG3VkL61eSYtDpTtqaQwvP5Uq0QU887zCyqqfjpx0=,2024-02-02,274.63
vxeSKCfbCY2sjoBf8X5cNSskvei0mQ418QBrJYbA25A=,2024-02-02,165.88
ibjnT3ohwYbDRKeX3zg5pnD3f5V/3gpGNuiFtfB2jWk=,2024-02-02,98.42
35MN68coC6HHHJ3YTZeSCuyPcEFmyZzq+ciroeCq1Sc=,2024-02-02,221.7
zwh8jDODnr3zMFoXttm3wy8ydqtm/Ny3cmpSA8JPxk8=,2024-02-02,13.12
wd8oPI+sTGv/e473PoAZtm/N44JC7OyV/gGrXsJk0lk=,2024-02-02,100.96
s+60UBi6atQ7XaEQKed95BZswB/HfN2tSYP/tE5IBEE=,2024-02-02,149.71
0oqfUSLc+2GkJhtHVypo9Ow0zAolOWHKx84aJFvR0Bk=,2024-02-02,22.17
F6EZNjdBdTclskERVaxiIkYjDepZRGTD/8E4HkyDXIo=,2024-02-02,540.33
uDCLnVQK8NC9uxJIaP2wimFQ9Q7eUuPdNKpetk+3hnU=,2024-02-02,119.18
ez8J9fG4jOG23WT9omqeerHdO6HSfGRI4eCf7UTvj6A=,2024-02-02,26.1
r2UYG0kosUywow8MeAbj43/0nKtTRkUfCmtO+CMaEys=,2024-02-02,13.25
2dwCVe1thnjGjOCxC4k9rYkf1WZ0IrZxE+ddqezaxJM=,2024-02-02,60.92
M/RYn/ARpGgPQ5cmtpktEir5rtewS8tWRXQKbKZ0miA=,2024-02-02,21.78
fc6R4yqyQnIXk7Qsdv5K9f7+hvve/5gXmXDflGdDIXQ=,2024-02-02,115.27
ouxC9511TaOozqwZ9CxVD4ILV+ZWboCeiouWyuE2N50=,2024-02-02,204.46
lajElnG4ZPy0e56uWK1yj9T4Ed3LbK0cnju8+zxFA2g=,2024-02-02,255.81
daAQeooFMh84WFqvEyZpphw3m+zYUJIKCS3t4IiDGLM=,2024-02-02,62.34
equ1pd/2CQHnITy5ysL8ZY6ZYkBZXu2Tt+SoPzRXOGg=,2024-02-02,270.48
XxmeC3oZpDC7bZ/wkUe0JFd3jQZNOTW/FtxMauZRwbE=,2024-02-02,14.13
UazVyvdjbODaKTw73HI1fejc3G/PfEB2HMUTjgATj4U=,2024-02-02,3.64
CvCipudeUVxoO3UqYhwWXIvOQdYxZ4FATBj/J0uY+Bo=,2024-02-02,29.47
J6dozwPvTe9u0s81+iPc3X+Q53Gguxwy8KVlvmwX6HA=,2024-02-02,213.94
g/Oz3R9AayJvPjMNkhh0M7u8CK3PZpuzAOLHxHClX3E=,2024-02-02,141.77
FLjn7x+biCHpLNXET5qZaVcn2sOLC619G6n+DhVdwmE=,2024-02-02,83.2
mNDsiVUkacDH+nKXs4gWKiOJwH1xVlVMq5x1KeAlWcM=,2024-02-02,274.81
X1ga4t8dDFEWrM8KCHyMeHutn2s/B3f5ewGZ4tvTD34=,2024-02-02,32.54
lTuroSEgQG4NtsU+Lq9OPTnslRHbVZJj3Ctui/h3drU=,2024-02-02,97.36
cxOYgtz+s6dPNqbzclyeKxryRn+U/PJuZVxEe8eZSu0=,2024-02-02,131.7
0Xb7xGWEllBQAC31aGhDnadpg+UqZ1ubQHDUU8bTfj8=,2024-02-02,9.31
4n9v8AEpZdGhR9tgdgfefwswF3Yi3o0OqmId7PG3C4U=,2024-02-02,8.87
Y95FE9+OtB+S3KWSxUjixftLT+wIj+Ybu96jLLJClBA=,2024-02-02,118.51
JGu/EX8ZCabUrz2fPMtVGVBuaJjCYDTmrs7B0EwdraU=,2024-02-02,29.67
VI8CXOY/4Y61dJd3Q2oRsOVtJlhr79RtK6Obr9/PnIU=,2024-02-02,15.42
45lciAE8IjR0T9eiMX4WPqgetryRFVJeaHRA/QXq2tQ=,2024-02-02,449.76
MpRILAgQtMqhoE2GVHONh6n8QBeLg6UgZfZfl1UlcLM=,2024-02-02,181.96
hyg6CwgjkN5XZ5oITeimqw9nhGjzPmTR+55e8Y4TmMo=,2024-02-02,97.8
Y5E0FF+cjqho8f0oenCQYRV4bjERX0FMxLzIf6+yanw=,2024-02-02,73.75
eyL0YdkwRo/xQ1agXa5HQD3hJQUh2SgSxuthIWYQYC4=,2024-02-02,31.03
ZYKCFaS2AgQqVgUxL4neMP7R4X/T6IPrp+pZjTgtKvw=,2024-02-02,64.78
LVxZypoE26AbXcLE3GQbVVljOQcHzAY8tILdVgCNytc=,2024-02-02,18.53
esyy8GlAZr2qytt4Njno6i4EIJ6nhFhM3y5zNK2c9+U=,2024-02-02,20.59
+j0smQHD4KAGymLhFIV80j7qlHLyZJ29CdtPBNoTN8Q=,2024-02-02,34.29
dYpxXS136ky8kxdTwsr8fR8HgXXPS/YaRpk2zIGVOCM=,2024-02-02,203.24
Ub3ZBO1xSeoO6CzFLREQbubO6wuc/S6N7o7qZ1cmeow=,2024-02-02,9.95
DY78lX0N2/Tqk1Ujmm9fi9J3334ChYGjoEGeYjoGMrs=,2024-02-02,21.7
KCXjHi14sKRt1rmAZQiEEF2953qi/lYF/VZGMod2fYI=,2024-02-02,72.72
DBy0Bl6tq++sGaeXIwC62WhDi2pwUDOixxLbeqWbuJ0=,2024-02-02,17.5
eXY0OkBtLpF7pUrQfG4DWPq8GbYqe7eFwncq6Ojde20=,2024-02-02,477.41
fYKQTZU+fKyMGzmlcYkPc/qRKwnV2yJJdRSRSGyxiog=,2024-02-02,82.76
JIBQ8C5HUC+5uq1funWTlk8tPN0i8oO7fSVPBYCIBQ0=,2024-02-02,16.18
XlcDS7QmFBcKWJpIf8ItfT1SLSKlFyPLHOtfWIFWw7c=,2024-02-02,741.94
G1i9n+kSGtfiLFwc5lg4eyhUK8LZT8pwAfi0Zl9m8LA=,2024-02-02,4.32
DaAIAiuA4XvqiD60dxIN0Qbnlj7c1dd4zC1ppyK/RKk=,2024-02-02,178.4
kqhki4wCsut6tk08VvfMKAlYbu1uI3EkWJCwpZ/MHug=,2024-02-02,47.13
MNtqGnfQfQFEL8+L/q85qg0TFiUo4i90aFqNbcSu+NM=,2024-02-02,236.04
5m1wXIa/oKQW04sr6rRm2F5+t+7TkGCEWA4FjndM3cc=,2024-02-02,428.22
R1NUzrcY60QE+9q/WPwlnmZGpDwOGAqHB9lmgYgpyiU=,2024-02-02,68.24
alkd4b5wLji4hXpgqN6duXt8zeHSLjgm63OfoMPNh0g=,2024-02-02,406.82
1/ghSIPxqzRjULmOZEfJeyuDOyV7MlWuTJoBAdmuV/g=,2024-02-02,77.38
OLXMC5kc/3JwrZPtQNA/OjmltBmb68Alnd2PxFJ8ljw=,2024-02-02,37.51
5nZx4R3upx651XW7E3PpsdgF2PMKIIxTJtn05mjkVuI=,2024-02-02,47.92
Ai2Ia8fD1xLKNuIkdOVbpiaYFbuT9x6xnv0ey4/5oII=,2024-02-02,70.69
DIyuQyat9OX6QSxwTzR46ewDNkaXvymx1xWdRD6bW7w=,2024-02-02,44.11
LLvkIFL0scnpBktS3fMAGO1ig/9NlOP3km6iteewU+c=,2024-02-02,85.55
k63eS3qvE6b/OBHRRtcmmDrLCWIWlEykkR5hzPXIloI=,2024-02-02,101.8
mwICO7z3xLil0JlwrsSDZ25cOKVdu1o+09QZHu1j9o4=,2024-02-02,69.33
DuxCYQ1AC7odWeMEsxTWvenEqWtbUSgbptDb9/8/K4w=,2024-02-02,5.62
3HjsDBEKrm1JnYVs/flQJWJxvKDMOwKIvxYobbtXZq8=,2024-02-02,14.34
hoeLoOdHr1uhsqml3pMMCsyLkFy7MusNfFCN0+dbV7k=,2024-02-02,10.05
bAGSo89Ydr0ZBbRezAo/aFdXflE4+eyQ75lO7Nii1mo=,2024-02-02,320.32
jf2clc9aobIQE2TqWVOy+eAP9xAJVh0ZbvOqkuZHrJE=,2024-02-02,165.81
JOb6UZ/T5VQBz0iqLgT7tJE/1x6sHrwK3ZpPg0yy2LE=,2024-02-02,80.14
JIoM4Af7tKaKbvqEeo/F96YxVkyH/T7eHNBjscV+JMI=,2024-02-02,54.27
dqFU4g6LlpDOPOmXPTmZ7TDmCCUj3ifVnQLuQ2wO5yQ=,2024-02-02,72.88
pwxY5dcgmhccVyM7ndgjBeZad/7XSAOfl90MkSexNLg=,2024-02-02,183.7
UzsdEpnZIMHCntmBj5p0HkziwZGIxFd54cACCBvyz/o=,2024-02-02,48.14
VqlkBCj+mKT0NAhZK0vL7gsB5mZbLxLDaIp5y9f1IUo=,2024-02-02,46.1
cOfF6N59jSl15k+BawRqPAXNMHyJy/dzIXgb92v6rZc=,2024-02-02,66.05
kEwUlHyXbXRSBRZrUDoUh9Z93ho42AGxU3UAV4sD26Q=,2024-02-02,4.23
